time,total_pgfaults
1645422105.8101351,245226362
1645422106.0111275,245226716
1645422106.2121327,245227067
1645422106.4131293,245227422
1645422106.6141207,245227778
1645422106.8150942,245228133
1645422107.0160568,245228487
1645422107.2170546,245228839
1645422107.4180267,245229193
1645422107.618993,245229548
1645422107.819996,245229902
1645422108.0209675,245230256
1645422108.2219317,245230611
1645422108.4229338,245230966
1645422108.6239257,245231322
1645422108.8249629,245231681
1645422109.0259635,245232038
1645422109.226933,245232391
1645422109.427933,245232747
1645422109.6289306,245233108
1645422109.8299727,245233462
1645422110.03098,245233825
1645422110.2319465,245234182
1645422110.4329805,245234537
1645422110.633946,245234891
1645422110.834983,245235247
1645422111.036027,245235603
1645422111.2369947,245235957
1645422111.4379618,245236312
1645422111.6389651,245236667
1645422111.839995,245237020
1645422112.0408092,245237375
1645422112.2418184,245237729
1645422112.442819,245238085
1645422112.6438138,245238440
1645422112.8448539,245238795
1645422113.0458183,245239150
1645422113.2468226,245239502
1645422113.447822,245239858
1645422113.6488192,245240209
1645422113.84985,245241559
1645422114.051064,245241914
1645422114.2520823,245242269
1645422114.4531214,245242622
1645422114.6541307,245242979
1645422114.855132,245244268
1645422115.056231,245244641
1645422115.2572107,245245646
1645422115.4585752,245245999
1645422115.6595576,245246356
1645422115.8607507,245246711
1645422116.0617518,245247066
1645422116.2627482,245247418
1645422116.463748,245247772
1645422116.6647544,245248129
1645422116.8657227,245248579
1645422117.0667248,245248933
1645422117.267735,245249289
1645422117.4687397,245249644
1645422117.6697447,245250001
1645422117.870745,245250355
1645422118.0717854,245250708
1645422118.2727828,245251060
1645422118.4737868,245251412
1645422118.674787,245251791
1645422118.8757446,245252145
1645422119.0767488,245252499
1645422119.2777545,245252852
1645422119.478752,245253204
1645422119.679754,245253565
1645422119.880759,245253919
1645422120.0817678,245254277
1645422120.2829387,245254631
1645422120.4839933,245254983
1645422120.6849735,245255338
1645422120.8859832,245255695
1645422121.0870671,245256049
1645422121.2880387,245256404
1645422121.4890137,245256758
1645422121.689982,245257112
1645422121.8909957,245257468
1645422122.0919971,245257825
1645422122.2929933,245258179
1645422122.4939926,245258535
1645422122.6949947,245258890
1645422122.8959978,245259243
1645422123.0969925,245259599
1645422123.2980046,245259950
1645422123.498972,245260305
1645422123.6999834,245260658
1645422123.900958,245261016
1645422124.1019697,245261371
1645422124.3030198,245261727
1645422124.504027,245262080
1645422124.7049968,245262443
1645422124.9059725,245262797
1645422125.1069815,245263158
1645422125.3079584,245263510
1645422125.5089695,245263863
1645422125.7099786,245264218
1645422125.9109755,245264572
1645422126.111977,245264926
1645422126.3129935,245265277
1645422126.5139935,245265632
1645422126.7149935,245265987
1645422126.9160907,245266340
1645422127.1170871,245266697
1645422127.3181102,245267053
1645422127.5190818,245267407
1645422127.7200599,245267765
1645422127.9211433,245268118
1645422128.1221359,245268474
1645422128.323108,245268832
1645422128.5241225,245269189
1645422128.7250774,245269546
1645422128.9260852,245269899
1645422129.1270819,245270251
1645422129.3280993,245270606
1645422129.5291116,245270966
1645422129.7300806,245271322
1645422129.9310987,245273357
1645422130.1323302,245273718
1645422130.333698,245274074
1645422130.5347123,245274429
1645422130.7356884,245274784
1645422130.9367301,245275137
1645422131.1377046,245275493
1645422131.3387108,245275847
1645422131.5397143,245276200
1645422131.7406933,245276554
1645422131.9417074,245276909
1645422132.1426969,245277263
1645422132.3437133,245277621
1645422132.5446875,245277975
1645422132.7456703,245278328
1645422132.9466412,245278679
1645422133.147379,245279033
1645422133.3483489,245279388
1645422133.5493057,245279743
1645422133.7502737,245280098
1645422133.9512486,245280450
1645422134.1522133,245280808
1645422134.3531833,245281164
1645422134.5541213,245281523
1645422134.7550905,245281880
1645422134.9560685,245282240
1645422135.15703,245282596
1645422135.3580039,245282952
1645422135.5589752,245283307
1645422135.7599862,245283663
1645422135.960995,245284016
1645422136.161999,245284370
1645422136.3629742,245284726
1645422136.5639935,245285084
1645422136.764968,245285440
1645422136.96598,245285794
1645422137.16695,245286150
1645422137.3679695,245286504
1645422137.5689828,245286857
1645422137.7699513,245287212
1645422137.9709177,245287564
1645422138.1719089,245287917
1645422138.3729088,245288272
1645422138.5739126,245288625
1645422138.7749133,245288980
1645422138.97589,245289334
1645422139.176857,245289688
1645422139.3778296,245290042
1645422139.5787952,245290400
1645422139.7797666,245290754
1645422139.9807446,245291117
1645422140.1817327,245291471
1645422140.3827097,245291823
1645422140.5836833,245292175
1645422140.78472,245292529
1645422140.9856932,245292887
1645422141.186731,245293241
1645422141.387728,245293594
1645422141.5887182,245293948
1645422141.7897205,245294304
1645422141.990718,245294661
1645422142.1917212,245295015
1645422142.3927171,245295370
1645422142.593733,245295723
1645422142.7947059,245296079
1645422142.9956887,245296435
1645422143.1967309,245296789
1645422143.3977377,245297145
1645422143.5988054,245297500
1645422143.79981,245297855
1645422144.0008118,245298212
1645422144.201816,245298566
1645422144.4028215,245298919
1645422144.6038163,245299282
1645422144.8048244,245299636
1645422145.00583,245299996
1645422145.206855,245300350
1645422145.4078643,245300705
1645422145.6088746,245301058
1645422145.8098798,245301412
1645422146.0112345,245301764
1645422146.2122023,245302120
1645422146.4131467,245302472
1645422146.6141384,245302826
1645422146.8151073,245303177
1645422147.0160744,245303530
1645422147.2170498,245303886
1645422147.4180307,245304243
1645422147.6190445,245304597
1645422147.8200173,245304951
1645422148.0209785,245305305
1645422148.2219841,245305663
1645422148.4229956,245306018
1645422148.6239972,245306371
1645422148.8250012,245306748
1645422149.0259695,245307101
1645422149.2269723,245307457
1645422149.4279838,245307809
1645422149.6289935,245308171
1645422149.8300035,245308524
1645422150.03098,245308883
1645422150.2319977,245309235
1645422150.4329689,245309588
1645422150.633977,245309941
1645422150.8349922,245310293
1645422151.0360074,245310648
1645422151.2369766,245311002
1645422151.4379895,245311355
1645422151.638992,245311707
1645422151.8400257,245312060
1645422152.0409935,245312416
1645422152.2420108,245312771
1645422152.4429784,245313127
1645422152.6439495,245313480
1645422152.8449507,245313831
1645422153.045952,245314185
1645422153.2469516,245314539
1645422153.4479547,245314892
1645422153.6489525,245315250
1645422153.8499556,245315605
1645422154.0509202,245315960
1645422154.2520194,245316316
1645422154.452989,245316670
1645422154.654047,245317027
1645422154.8550453,245317381
1645422155.0560226,245317743
1645422155.256998,245318099
1645422155.45901,245318454
1645422155.6599798,245318811
1645422155.8609538,245319164
1645422156.0619118,245319515
1645422156.2629983,245319868
1645422156.4640691,245320219
1645422156.6650953,245320571
1645422156.8660994,245320924
1645422157.067109,245321278
1645422157.2681081,245321631
1645422157.469075,245321985
1645422157.6700308,245322341
1645422157.8710384,245322696
1645422158.072011,245323051
1645422158.2729938,245323406
1645422158.473963,245323760
1645422158.6749318,245324114
1645422158.875933,245324466
1645422159.076938,245324820
1645422159.2779431,245325175
1645422159.4789457,245325529
1645422159.679953,245325890
1645422159.8809721,245327915
1645422160.0822165,245328281
1645422160.283274,245328638
1645422160.4842587,245328993
1645422160.6852295,245329348
1645422160.8861988,245329703
1645422161.087136,245330058
1645422161.288129,245330411
1645422161.4891071,245330768
1645422161.6900828,245331121
1645422161.8910558,245331476
1645422162.0920215,245331831
1645422162.293002,245332187
1645422162.4939792,245332541
1645422162.6949923,245332895
1645422162.895963,245333252
1645422163.097003,245333606
1645422163.297979,245333960
1645422163.4989905,245334314
1645422163.699996,245334667
1645422163.9009695,245335021
1645422164.101979,245335377
1645422164.302988,245335731
1645422164.5039878,245336088
1645422164.7049968,245336448
1645422164.9059684,245336802
1645422165.1069732,245337163
1645422165.307986,245337525
1645422165.5089943,245337881
1645422165.7099736,245338235
1645422165.9109948,245338589
1645422166.1119711,245338940
1645422166.3129728,245339296
1645422166.513974,245339652
1645422166.7149885,245340007
1645422166.9159603,245340361
1645422167.1169956,245340717
1645422167.317999,245341073
1645422167.5189745,245341427
1645422167.7199862,245341780
1645422167.9209936,245342136
1645422168.1219606,245342494
1645422168.3229616,245342850
1645422168.5239744,245343206
1645422168.7249844,245343559
1645422168.9259522,245343914
1645422169.1269565,245344269
1645422169.3279574,245344622
1645422169.5289679,245344981
1645422169.729932,245345333
1645422169.9309423,245345688
1645422170.1319497,245346050
1645422170.3329594,245346406
1645422170.5339692,245346760
1645422170.7349792,245347113
1645422170.9359834,245347469
1645422171.136985,245347824
1645422171.337995,245348179
1645422171.539,245348535
1645422171.7399716,245348889
1645422171.9409776,245349241
1645422172.1419773,245349596
1645422172.3429956,245349952
1645422172.5439982,245350306
1645422172.7449672,245350663
1645422172.9459808,245351018
1645422173.1469944,245351374
1645422173.3480067,245351732
1645422173.5490172,245352086
1645422173.7499766,245352443
1645422173.9509847,245352795
1645422174.1519873,245353147
1645422174.3529973,245353502
1645422174.5539713,245353861
1645422174.7549841,245354214
1645422174.955986,245354589
1645422175.1569579,245354943
1645422175.3579726,245355299
1645422175.5589845,245355655
1645422175.7599924,245356008
1645422175.9609954,245356360
1645422176.1619952,245356714
1645422176.362975,245357069
1645422176.563989,245357423
1645422176.7649965,245357777
1645422176.9660938,245358131
1645422177.167067,245358485
1645422177.368079,245358842
1645422177.5690503,245359195
1645422177.7700126,245359547
1645422177.971114,245359901
1645422178.1720865,245360254
1645422178.373109,245360609
1645422178.5740798,245360965
1645422178.7750535,245361345
1645422178.9760706,245361704
1645422179.177045,245362058
1645422179.3780518,245362411
1645422179.5790315,245362773
1645422179.7800107,245363128
1645422179.9808621,245363488
1645422180.1818666,245363843
1645422180.3830135,245364198
1645422180.5840125,245364553
1645422180.7850254,245364908
1645422180.986004,245365265
1645422181.1869755,245365620
1645422181.3879833,245365974
1645422181.588993,245366330
1645422181.7899985,245366684
1645422181.9909692,245367039
1645422182.1919742,245367392
1645422182.3929777,245367748
1645422182.5939615,245368102
1645422182.794934,245368458
1645422182.995954,245371023
1645422183.197375,245371376
1645422183.398503,245371731
1645422183.5994732,245372085
1645422183.800439,245372438
1645422184.0013933,245372792
1645422184.202359,245373146
1645422184.4033215,245373501
1645422184.604284,245373862
1645422184.8052478,245374221
1645422185.0062208,245374583
1645422185.207209,245374938
1645422185.408213,245375295
1645422185.609184,245375652
1645422185.8101578,245376005
1645422186.0111518,245376362
1645422186.2121463,245376716
1645422186.413148,245377071
1645422186.614143,245377423
1645422186.8151333,245377779
1645422187.016146,245378131
1645422187.2171428,245378488
1645422187.418141,245378844
1645422187.6191456,245379198
1645422187.8201463,245379550
1645422188.0211315,245379904
1645422188.2221205,245380280
1645422188.4231296,245380634
1645422188.6241286,245380990
1645422188.8251195,245381344
1645422189.0261548,245381698
1645422189.2271442,245382053
1645422189.4281394,245382408
1645422189.6291306,245382769
1645422189.8301246,245383123
1645422190.0311294,245385155
1645422190.2325227,245385509
1645422190.4336324,245385864
1645422190.634709,245386215
1645422190.8357143,245386569
1645422191.0367177,245386923
1645422191.2377257,245387279
1645422191.4387293,245387630
1645422191.6397252,245387988
1645422191.84073,245388342
1645422192.0417256,245388696
1645422192.2427404,245389052
1645422192.4437482,245389409
1645422192.6448104,245389765
1645422192.8458092,245390120
1645422193.0467753,245390476
1645422193.2477727,245390831
1645422193.4487762,245391184
1645422193.6498075,245391536
1645422193.8508039,245391890
1645422194.0518034,245392245
1645422194.2528,245392598
1645422194.4537659,245392951
1645422194.6547742,245393309
1645422194.8557804,245393660
1645422195.0567844,245394020
1645422195.2578511,245394376
1645422195.4588711,245394729
1645422195.659873,245395082
1645422195.86088,245395439
1645422196.0618868,245395793
1645422196.263021,245396146
1645422196.46399,245396500
1645422196.6649988,245396855
1645422196.865972,245397211
1645422197.0669816,245397565
1645422197.2680078,245397919
1645422197.4689796,245398273
1645422197.6699836,245398626
1645422197.8709922,245398980
1645422198.071962,245399336
1645422198.2729752,245399690
1645422198.473983,245400045
1645422198.6749928,245400399
1645422198.8759978,245400753
1645422199.0769708,245401107
1645422199.2779765,245401463
1645422199.4789782,245401816
1645422199.6799865,245402177
1645422199.8809655,245402534
1645422200.081983,245402910
1645422200.2829995,245403265
1645422200.4839756,245403617
1645422200.6849816,245403971
1645422200.885984,245404327
1645422201.086998,245404680
1645422201.2879698,245405033
1645422201.4889867,245405385
1645422201.689947,245405738
1645422201.8909516,245406092
1645422202.0919516,245406446
1645422202.2929547,245406798
1645422202.4939487,245407153
1645422202.694956,245407507
1645422202.895968,245407863
1645422203.0969713,245408215
1645422203.297982,245408571
1645422203.4990005,245408925
1645422203.7000036,245409281
1645422203.900981,245409636
1645422204.1019795,245409992
1645422204.3030112,245410348
1645422204.5039887,245410703
1645422204.7049923,245411066
1645422204.9060047,245411421
1645422205.106977,245411784
1645422205.308086,245412139
1645422205.5091233,245412493
1645422205.7101333,245412849
1645422205.9111404,245413204
1645422206.1127436,245413558
1645422206.3137622,245413912
1645422206.5147712,245414265
1645422206.7157483,245414620
1645422206.916717,245414973
1645422207.117723,245415328
1645422207.3187034,245415681
1645422207.5197127,245416035
1645422207.7207193,245416392
1645422207.9217288,245416746
1645422208.1227043,245417099
1645422208.3237197,245417454
1645422208.5247185,245417809
1645422208.725749,245418186
1645422208.9267704,245418539
1645422209.1277685,245418892
1645422209.3287797,245419248
1645422209.5297785,245419609
1645422209.7307827,245419962
1645422209.931793,245420315
1645422210.1327953,245420676
1645422210.333829,245421034
1645422210.5348423,245421388
1645422210.735844,245421745
1645422210.9368567,245422102
1645422211.1378617,245422458
1645422211.3388805,245422815
1645422211.5398836,245423171
1645422211.7408903,245423525
1645422211.9418976,245423878
1645422212.1428976,245424234
1645422212.3439028,245424591
1645422212.5449085,245424944
1645422212.7459056,245425299
1645422212.9469147,245425654
1645422213.1479123,245426011
1645422213.3489118,245426367
1645422213.549921,245426721
1645422213.7509317,245427077
1645422213.9519324,245427432
1645422214.1529524,245427784
1645422214.3539581,245428136
1645422214.5549634,245428492
1645422214.7559705,245428844
1645422214.956973,245429202
1645422215.1579762,245429554
1645422215.3589447,245429908
1645422215.560904,245430259
1645422215.761894,245430613
1645422215.9628956,245430967
1645422216.1639,245431321
1645422216.3649004,245431674
1645422216.5658982,245432027
1645422216.7669024,245432379
1645422216.9678977,245432736
1645422217.1689048,245433093
1645422217.3699138,245433451
1645422217.570918,245433803
1645422217.7719557,245434158
1645422217.9729624,245434512
1645422218.1739755,245434865
1645422218.3749325,245435218
1645422218.5759387,245435572
1645422218.7769096,245435923
1645422218.9779148,245436278
1645422219.1789184,245436631
1645422219.3799233,245436986
1645422219.5808942,245437345
1645422219.781858,245437701
1645422219.9828386,245439723
1645422220.1841161,245440079
1645422220.3851836,245440430
1645422220.586132,245440786
1645422220.7871034,245441138
1645422220.988035,245441492
1645422221.1890073,245441845
1645422221.3899798,245442199
1645422221.5909872,245442552
1645422221.7919898,245442906
1645422221.9929602,245443259
1645422222.1939666,245443615
1645422222.3949692,245443969
1645422222.5959806,245444325
1645422222.7969868,245444679
1645422222.9979966,245445030
1645422223.1989684,245445384
1645422223.399941,245445739
1645422223.6009386,245446095
1645422223.8019516,245446450
1645422224.00296,245446806
1645422224.2039604,245447161
1645422224.404966,245447517
1645422224.6059716,245447877
1645422224.8069794,245448230
1645422225.0079875,245448590
1645422225.209007,245448955
1645422225.4099832,245449308
1645422225.6109986,245449663
1645422225.8120253,245450034
1645422226.0130107,245450387
1645422226.2139943,245450743
1645422226.4150043,245451097
1645422226.6159778,245451451
1645422226.816985,245451805
1645422227.018091,245452160
1645422227.2191124,245452512
1645422227.4201262,245452867
1645422227.621095,245453220
1645422227.822069,245453574
1645422228.0231678,245453929
1645422228.2241192,245454284
1645422228.425085,245454638
1645422228.6260533,245454992
1645422228.827025,245455347
1645422229.028046,245455700
1645422229.2290118,245456054
1645422229.4299834,245456406
1645422229.6309924,245456770
1645422229.831975,245457126
1645422230.032973,245457490
1645422230.2339895,245457845
1645422230.4350004,245458199
1645422230.635972,245458553
1645422230.8369741,245458929
1645422231.0379863,245459284
1645422231.238993,245459639
1645422231.440001,245459993
1645422231.6409726,245460348
1645422231.841977,245460705
1645422232.042982,245461059
1645422232.243976,245461414
1645422232.4449804,245461771
1645422232.645992,245462127
1645422232.8469932,245462480
1645422233.047991,245462835
1645422233.249001,245463189
1645422233.449967,245463544
1645422233.6509676,245463897
1645422233.8519735,245464253
1645422234.052982,245464608
1645422234.2539504,245464962
1645422234.4549558,245465315
1645422234.6559553,245465676
1645422234.8570235,245466030
1645422235.0579948,245466404
1645422235.259004,245466758
1645422235.4599783,245467115
1645422235.6609523,245467467
1645422235.8619103,245467822
1645422236.0628793,245468179
1645422236.2638798,245468532
1645422236.4648418,245468886
1645422236.665802,245469242
1645422236.8668141,245469598
1645422237.0677881,245469954
1645422237.2688038,245471321
1645422237.4701767,245471676
1645422237.6711733,245472032
1645422237.8721282,245472387
1645422238.0730953,245472743
1645422238.2741024,245473100
1645422238.4750755,245473455
1645422238.676043,245473835
1645422238.8770242,245474188
1645422239.078007,245474541
1645422239.2789695,245474896
1645422239.4799774,245475249
1645422239.6809826,245475610
1645422239.8819814,245475964
1645422240.0829823,245476324
1645422240.284209,245476680
1645422240.485212,245477032
1645422240.6861436,245477386
1645422240.8871303,245477739
1645422241.0881193,245478093
1645422241.289091,245478447
1645422241.4900644,245478802
1645422241.6910603,245479156
1645422241.8920276,245479510
1645422242.0929954,245479866
1645422242.2939656,245480224
1645422242.4949937,245480582
1645422242.6959674,245480937
1645422242.8969727,245481290
1645422243.0979772,245481644
1645422243.298943,245482002
1645422243.4999099,245482356
1645422243.7008839,245482709
1645422243.9018846,245483062
1645422244.1028821,245483416
1645422244.3038833,245483770
1645422244.5048978,245484125
1645422244.7058697,245484484
1645422244.90681,245484839
1645422245.1078205,245485200
1645422245.3087595,245485554
1645422245.5097284,245485908
1645422245.7107341,245486259
1645422245.911668,245486612
1645422246.1126316,245486963
1645422246.3136103,245487318
1645422246.5145738,245487674
1645422246.7155678,245488028
1645422246.916531,245488383
1645422247.1175218,245488738
1645422247.3183799,245489093
1645422247.519345,245489444
1645422247.7203033,245489799
1645422247.9212742,245490150
1645422248.1222405,245490502
1645422248.3232026,245490853
1645422248.524182,245491205
1645422248.7251172,245491560
1645422248.9260898,245491915
1645422249.127063,245492269
1645422249.3280663,245492623
1645422249.5290427,245492985
1645422249.7300203,245493341
1645422249.931001,245495365
1645422250.1322298,245495726
1645422250.3335695,245496081
1645422250.534577,245496437
1645422250.7355416,245496792
1645422250.9364989,245497148
1645422251.1374698,245497502
1645422251.338438,245497860
1645422251.5394068,245498211
1645422251.7403574,245498565
1645422251.9413152,245498918
1645422252.1422818,245499271
1645422252.343256,245499625
1645422252.5442266,245499980
1645422252.7451906,245500332
1645422252.9461257,245500686
1645422253.1470966,245501040
1645422253.34807,245501394
1645422253.549079,245501747
1645422253.7500472,245502103
1645422253.9510617,245502457
1645422254.152033,245502808
1645422254.353,245503161
1645422254.5539982,245503520
1645422254.7549725,245503874
1645422254.9559739,245504237
1645422255.156953,245504593
1645422255.357965,245504948
1645422255.5589726,245505302
1645422255.75998,245505655
1645422255.9609861,245506009
1645422256.161997,245506365
1645422256.3629692,245506717
1645422256.5639715,245507070
1645422256.7649784,245507425
1645422256.9659996,245507778
1645422257.1670065,245508135
1645422257.3680747,245508490
1645422257.5690422,245508842
1645422257.7700179,245509196
1645422257.9709797,245509550
1645422258.1719823,245509903
1645422258.3729923,245510259
1645422258.5740304,245510613
1645422258.7750394,245510967
1645422258.9760387,245511324
1645422259.1770108,245511676
1645422259.3779802,245512029
1645422259.578982,245512388
1645422259.7799892,245512741
1645422259.981002,245513106
1645422260.1819773,245513460
1645422260.3829615,245513815
1645422260.583937,245514166
1645422260.784945,245514520
1645422260.9859467,245514874
1645422261.1869535,245515230
1645422261.3879545,245515587
1645422261.588993,245515943
1645422261.7899954,245516297
1645422261.9910007,245516651
1645422262.1919653,245517005
1645422262.3929691,245517359
1645422262.5939796,245517714
1645422262.7949824,245518068
1645422262.9959807,245518421
1645422263.1969502,245518774
1645422263.3979561,245519128
1645422263.598958,245519483
1645422263.7999647,245519836
1645422264.0009675,245520191
1645422264.201974,245520545
1645422264.4029834,245520899
1645422264.603983,245521258
1645422264.804984,245521610
1645422265.0059915,245521974
1645422265.2069738,245522328
1645422265.407981,245522683
1645422265.6089942,245523037
1645422265.8100057,245523393
1645422266.0109792,245523748
1645422266.212562,245524100
1645422266.4135175,245524455
1645422266.6144772,245524808
1645422266.8154423,245525163
1645422267.0164149,245525517
1645422267.2173805,245525872
1645422267.4183497,245526226
1645422267.619317,245526583
1645422267.82029,245526938
1645422268.0212567,245527292
1645422268.2222228,245527646
1645422268.4231946,245528002
1645422268.6241276,245528357
1645422268.8250978,245528734
1645422269.026079,245529086
1645422269.227054,245529443
1645422269.4280267,245529798
1645422269.628992,245530156
1645422269.830001,245530513
1645422270.030984,245530873
1645422270.2319946,245531227
1645422270.4329937,245531580
1645422270.6339676,245531935
1645422270.8349783,245532287
1645422271.035948,245532641
1645422271.236948,245532994
1645422271.437961,245533350
1645422271.6389692,245533706
1645422271.8399787,245534059
1645422272.0409863,245534413
1645422272.2419581,245534768
1645422272.4429238,245535124
1645422272.643923,245535480
1645422272.8449273,245535833
1645422273.045935,245536186
1645422273.2469463,245536540
1645422273.4479537,245536894
1645422273.6489615,245537251
1645422273.8499665,245537606
1645422274.0509596,245537962
1645422274.2519724,245538318
1645422274.4529855,245538675
1645422274.653995,245539036
1645422274.8549986,245539389
1645422275.0559702,245539750
1645422275.256979,245540106
1645422275.4579976,245540462
1645422275.660012,245540816
1645422275.8609855,245541171
1645422276.061994,245541528
1645422276.2629712,245541883
1645422276.4639502,245542237
1645422276.6649513,245542590
1645422276.8659544,245542943
1645422277.067093,245543296
1645422277.2681773,245543651
1645422277.4691312,245544009
1645422277.6700988,245544363
1645422277.8710613,245544719
1645422278.072148,245545073
1645422278.273108,245545427
1645422278.4741282,245545779
1645422278.6750998,245546131
1645422278.876066,245546485
1645422279.0770338,245546841
1645422279.2780035,245547196
1645422279.4789736,245547548
1645422279.6799886,245547909
1645422279.8810074,245548263
1645422280.081968,245550297
1645422280.2832768,245550654
1645422280.4842823,245551009
1645422280.6852574,245551363
1645422280.8862412,245551718
1645422281.0872118,245552072
1645422281.2882245,245552424
1645422281.4891875,245552778
1645422281.6901267,245553133
1645422281.8910956,245553489
1645422282.0920699,245553844
1645422282.2930527,245554200
1645422282.494021,245554556
1645422282.694996,245554912
1645422282.8959966,245555266
1645422283.0969694,245555619
1645422283.2979743,245555974
1645422283.4989557,245556326
1645422283.6999578,245556681
1645422283.9009595,245557036
1645422284.101929,245557387
1645422284.302932,245557740
1645422284.5039008,245558091
1645422284.7049005,245558452
1645422284.9059033,245558808
1645422285.1068685,245559169
1645422285.3078716,245559529
1645422285.5088456,245559887
1645422285.7098153,245560239
1645422285.9107807,245560593
1645422286.1117907,245560952
1645422286.3128092,245561308
1645422286.5137885,245561662
1645422286.714761,245562018
1645422286.9157321,245562375
1645422287.116726,245562728
1645422287.3177536,245563083
1645422287.518772,245563440
1645422287.719779,245563796
1645422287.9207823,245564152
1645422288.121755,245564507
1645422288.322729,245564861
1645422288.5237367,245565215
1645422288.724734,245565570
1645422288.9257317,245565926
1645422289.1267412,245566280
1645422289.32775,245566635
1645422289.528731,245566995
1645422289.729701,245567356
1645422289.9307454,245567711
1645422290.1317148,245568074
1645422290.3327394,245568425
1645422290.5337405,245568775
1645422290.7347374,245569128
1645422290.935743,245569482
1645422291.1367478,245569835
1645422291.3377526,245570188
1645422291.5387638,245570542
1645422291.7397683,245570895
1645422291.9407012,245571250
1645422292.1416798,245571602
1645422292.3427286,245571954
1645422292.5436954,245572308
1645422292.7447126,245572663
1645422292.9456882,245573018
1645422293.1467266,245573372
1645422293.347748,245573726
1645422293.5487607,245574080
1645422293.7497272,245574433
1645422293.9506917,245574787
1645422294.1517265,245575138
1645422294.3526983,245575489
1645422294.553727,245575847
1645422294.7546964,245576201
1645422294.955722,245576573
1645422295.1566925,245576927
1645422295.3577762,245577280
1645422295.558752,245577633
1645422295.759725,245577984
1645422295.9606953,245578337
1645422296.161727,245578689
1645422296.3626964,245579043
1645422296.563729,245579396
1645422296.764706,245579749
1645422296.9657054,245580106
1645422297.1666918,245580460
1645422297.367729,245580815
1645422297.5687444,245581169
1645422297.7697477,245581523
1645422297.9707508,245581874
1645422298.1717467,245582227
1645422298.372755,245582578
1645422298.5737457,245582930
1645422298.7747338,245583307
1645422298.975751,245583661
1645422299.1767535,245584014
1645422299.377759,245584368
1645422299.5787637,245584727
1645422299.7797675,245585080
1645422299.9807367,245585443
1645422300.1817074,245585797
1645422300.3828619,245586150
1645422300.5838792,245586503
1645422300.7849052,245586858
1645422300.9859145,245587210
1645422301.1869266,245587564
1645422301.3879292,245587916
1645422301.5889423,245588268
1645422301.7899408,245588620
1645422301.9909265,245588972
1645422302.1919382,245589326
1645422302.3929434,245589679
1645422302.5939496,245590032
1645422302.7949493,245590385
1645422302.995953,245590739
1645422303.1969638,245591091
1645422303.397972,245591441
1645422303.5989802,245591794
1645422303.799991,245592149
1645422304.001008,245592503
1645422304.2019677,245592855
1645422304.402957,245593207
1645422304.6039593,245593568
1645422304.8049703,245593924
1645422305.0059857,245594281
1645422305.2069619,245594635
1645422305.407973,245594988
1645422305.608984,245595345
1645422305.8099558,245595699
1645422306.0109696,245596054
1645422306.2119644,245596408
1645422306.412935,245596761
1645422306.6139379,245597114
1645422306.8149388,245597468
1645422307.0159457,245597823
1645422307.2169409,245598175
1645422307.4179444,245598528
1645422307.6189494,245598881
1645422307.8199546,245599236
1645422308.0209594,245599589
1645422308.2219615,245599941
1645422308.4229627,245600293
1645422308.6239684,245600643
1645422308.8249717,245600995
1645422309.0259812,245601347
1645422309.2269957,245601700
1645422309.4279773,245602052
1645422309.6289787,245602411
1645422309.8299887,245602765
1645422310.0310044,245604798
1645422310.2322836,245605149
1645422310.4333873,245605505
1645422310.6343856,245605857
1645422310.8353605,245606212
1645422311.0363271,245606564
1645422311.237333,245606918
1645422311.4383442,245607276
1645422311.6393187,245607632
1645422311.8403246,245607984
1645422312.041292,245608340
1645422312.2422996,245608695
1645422312.4432662,245609049
1645422312.6442332,245609404
1645422312.8451996,245609757
1645422313.0461416,245610112
1645422313.2471125,245610465
1645422313.448084,245610818
1645422313.6490598,245611171
1645422313.8500702,245611526
1645422314.051039,245611881
1645422314.2520096,245612234
1645422314.452983,245612588
1645422314.653993,245612948
1645422314.8549721,245613303
1645422315.0559824,245613662
1645422315.2569637,245614014
1645422315.4579744,245614367
1645422315.6589832,245614720
1645422315.8599997,245615074
1645422316.0609677,245615426
1645422316.2619371,245615779
1645422316.4629447,245616133
1645422316.663958,245616486
1645422316.864961,245616841
1645422317.0659842,245617193
1645422317.2669992,245617543
1645422317.4679637,245617897
1645422317.6689732,245618250
1645422317.8699846,245618606
1645422318.0711107,245618958
1645422318.2721708,245619313
1645422318.4731245,245619668
1645422318.6741273,245620022
1645422318.8750968,245620378
1645422319.076064,245620751
1645422319.2770462,245621102
1645422319.4780188,245621455
1645422319.6789932,245621811
1645422319.879997,245622164
1645422320.0809734,245622522
1645422320.281986,245622876
1645422320.4830012,245623229
1645422320.683981,245623583
1645422320.8849952,245623937
1645422321.0859773,245624290
1645422321.2869835,245624642
1645422321.4879844,245624996
1645422321.688997,245625348
1645422321.8899982,245625700
1645422322.090972,245626053
1645422322.291981,245626407
1645422322.492998,245626762
1645422322.6939669,245627115
1645422322.8949776,245627469
1645422323.0959866,245627823
1645422323.2969966,245628177
1645422323.498004,245628530
1645422323.6989741,245628885
1645422323.8999896,245629237
1645422324.1010005,245629594
1645422324.3019733,245629949
1645422324.502981,245630302
1645422324.7039483,245630665
1645422324.9049556,245631017
1645422325.1059585,245631377
1645422325.3069687,245631729
1645422325.5079782,245632083
1645422325.70899,245632437
1645422325.9100003,245632790
1645422326.110972,245633146
